date,racetrack,event_name,grade,event_type
2022/5/6,伊勢崎,令和４年度伊勢崎市営 普通開催 ５／３～,普通,ナイター
2022/5/6,川口,令和４年度川口市営　普通開催　５／５～,普通,デイ
2022/5/7,川口,令和４年度川口市営　普通開催　５／５～,普通,デイ
2022/5/7,飯塚,令和４年度飯塚市営 普通開催 ５／７～,普通,ナイター
2022/5/8,川口,令和４年度川口市営　普通開催　５／８～,普通,デイ
2022/5/8,飯塚,令和４年度飯塚市営 普通開催 ５／７～,普通,ナイター
2022/5/9,川口,令和４年度川口市営　普通開催　５／８～,普通,デイ
2022/5/9,飯塚,令和４年度飯塚市営 普通開催 ５／７～,普通,ナイター
2022/5/10,川口,令和４年度川口市営　普通開催　５／８～,普通,デイ
2022/5/10,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１０～,普通,ミッドナイト
2022/5/11,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2022/5/11,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１０～,普通,ミッドナイト
2022/5/12,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2022/5/12,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１０～,普通,ミッドナイト
2022/5/13,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2022/5/13,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2022/5/14,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2022/5/14,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2022/5/15,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／１３～,普通,ミッドナイト
2022/5/15,浜松,ＧⅠ開場記念ゴールデンレース,GI,デイ
2022/5/16,川口,令和４年度川口市営　普通開催　５／１６～,普通,デイ
2022/5/16,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１６～,普通,ミッドナイト
2022/5/17,川口,令和４年度川口市営　普通開催　５／１６～,普通,デイ
2022/5/17,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１６～,普通,ミッドナイト
2022/5/18,川口,令和４年度川口市営　普通開催　５／１６～,普通,デイ
2022/5/18,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１６～,普通,ミッドナイト
2022/5/19,川口,令和４年度川口市営　普通開催　５／１６～,普通,デイ
2022/5/19,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１６～,普通,ミッドナイト
2022/5/20,川口,令和４年度川口市営　普通開催　５／１６～,普通,デイ
2022/5/20,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　５／１６～,普通,ミッドナイト
2022/5/21,伊勢崎,令和４年度伊勢崎市営 普通開催 ５／２１～,普通,ナイター
2022/5/22,伊勢崎,令和４年度伊勢崎市営 普通開催 ５／２１～,普通,ナイター
2022/5/22,山陽,令和４年度山陽小野田市営　普通開催　５／２２～,普通,デイ
2022/5/23,伊勢崎,令和４年度伊勢崎市営 普通開催 ５／２１～,普通,ナイター
2022/5/23,山陽,令和４年度山陽小野田市営　普通開催　５／２２～,普通,デイ
2022/5/24,伊勢崎,令和４年度伊勢崎市営 普通開催 ５／２１～,普通,ナイター
2022/5/24,山陽,令和４年度山陽小野田市営　普通開催　５／２２～,普通,デイ
2022/5/25,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／２５～,普通,ミッドナイト
2022/5/25,川口,ＧⅡ川口記念,GII,ナイター
2022/5/26,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／２５～,普通,ミッドナイト
2022/5/26,川口,ＧⅡ川口記念,GII,ナイター
2022/5/27,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　５／２５～,普通,ミッドナイト
2022/5/27,川口,ＧⅡ川口記念,GII,ナイター
2022/5/27,浜松,令和４年度浜松市営　浜松アーリーレース　５／２７～,普通,モーニング
2022/5/28,川口,ＧⅡ川口記念,GII,ナイター
2022/5/28,浜松,令和４年度浜松市営　浜松アーリーレース　５／２７～,普通,モーニング
2022/5/29,川口,ＧⅡ川口記念,GII,ナイター
2022/5/29,浜松,令和４年度浜松市営　浜松アーリーレース　５／２７～,普通,モーニング
2022/5/30,浜松,令和４年度浜松市営　普通開催　５／３０～,普通,デイ
2022/5/30,飯塚,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2022/5/31,浜松,令和４年度浜松市営　普通開催　５／３０～,普通,デイ
2022/5/31,飯塚,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2022/6/1,浜松,令和４年度浜松市営　普通開催　５／３０～,普通,デイ
2022/6/1,飯塚,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2022/6/2,川口,令和４年度川口市営　普通開催　６／２～,普通,デイ
2022/6/2,飯塚,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2022/6/3,川口,令和４年度川口市営　普通開催　６／２～,普通,デイ
2022/6/3,飯塚,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2022/6/4,山陽,令和４年度山陽小野田市営　普通開催　６／４～,普通,ナイター
2022/6/4,川口,令和４年度川口市営　普通開催　６／２～,普通,デイ
2022/6/5,山陽,令和４年度山陽小野田市営　普通開催　６／４～,普通,ナイター
2022/6/5,川口,令和４年度川口市営　普通開催　６／２～,普通,デイ
2022/6/6,山陽,令和４年度山陽小野田市営　普通開催　６／４～,普通,ナイター
2022/6/6,川口,令和４年度川口市営　普通開催　６／２～,普通,デイ
2022/6/7,山陽,令和４年度山陽小野田市営　普通開催　６／４～,普通,ナイター
2022/6/8,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2022/6/8,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／８～,普通,ミッドナイト
2022/6/9,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2022/6/9,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／８～,普通,ミッドナイト
2022/6/10,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2022/6/10,浜松,令和４年度浜松市営　浜松アーリーレース　６／１０～,普通,モーニング
2022/6/10,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／８～,普通,ミッドナイト
2022/6/11,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2022/6/11,浜松,令和４年度浜松市営　浜松アーリーレース　６／１０～,普通,モーニング
2022/6/11,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／８～,普通,ミッドナイト
2022/6/12,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2022/6/12,浜松,令和４年度浜松市営　浜松アーリーレース　６／１０～,普通,モーニング
2022/6/13,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／１３～,普通,ミッドナイト
2022/6/13,川口,令和４年度川口市営　普通開催　６／１３～,普通,デイ
2022/6/14,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／１３～,普通,ミッドナイト
2022/6/14,川口,令和４年度川口市営　普通開催　６／１３～,普通,デイ
2022/6/15,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／１３～,普通,ミッドナイト
2022/6/15,川口,令和４年度川口市営　普通開催　６／１３～,普通,デイ
2022/6/16,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／１３～,普通,ミッドナイト
2022/6/16,川口,令和４年度川口市営　普通開催　６／１３～,普通,デイ
2022/6/17,飯塚,令和４年度飯塚市営　普通開催　６／１７～,普通,ナイター
2022/6/18,川口,令和４年度川口市営　普通開催　６／１８～,普通,デイ
2022/6/18,飯塚,令和４年度飯塚市営　普通開催　６／１７～,普通,ナイター
2022/6/19,川口,令和４年度川口市営　普通開催　６／１８～,普通,デイ
2022/6/19,飯塚,令和４年度飯塚市営　普通開催　６／１７～,普通,ナイター
2022/6/20,川口,令和４年度川口市営　普通開催　６／１８～,普通,デイ
2022/6/20,飯塚,令和４年度飯塚市営　普通開催　６／１７～,普通,ナイター
2022/6/21,飯塚,令和４年度飯塚市営　普通開催　６／１７～,普通,ナイター
2022/6/22,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／２２～,普通,ミッドナイト
2022/6/22,川口,令和４年度川口市営　普通開催　６／２２～,普通,デイ
2022/6/23,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／２２～,普通,ミッドナイト
2022/6/23,川口,令和４年度川口市営　普通開催　６／２２～,普通,デイ
2022/6/24,山陽,令和４年度山陽小野田市営　山陽ミッドナイト　６／２２～,普通,ミッドナイト
2022/6/24,川口,令和４年度川口市営　普通開催　６／２２～,普通,デイ
2022/6/25,伊勢崎,令和４年度伊勢崎市営　普通開催　６／２５～,普通,ナイター
2022/6/25,川口,令和４年度川口市営　普通開催　６／２２～,普通,デイ
2022/6/25,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／２５～,普通,ミッドナイト
2022/6/26,伊勢崎,令和４年度伊勢崎市営　普通開催　６／２５～,普通,ナイター
2022/6/26,川口,令和４年度川口市営　普通開催　６／２２～,普通,デイ
2022/6/26,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／２５～,普通,ミッドナイト
2022/6/27,伊勢崎,令和４年度伊勢崎市営　普通開催　６／２５～,普通,ナイター
2022/6/27,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／２５～,普通,ミッドナイト
2022/6/28,伊勢崎,令和４年度伊勢崎市営　普通開催　６／２５～,普通,ナイター
2022/6/28,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　６／２５～,普通,ミッドナイト
2022/6/29,川口,ＧⅠキューポラ杯,GI,ナイター
2022/6/30,川口,ＧⅠキューポラ杯,GI,ナイター
2022/7/1,川口,ＧⅠキューポラ杯,GI,ナイター
2022/7/1,浜松,令和４年度浜松市営　浜松アーリーレース　７／１～,普通,モーニング
2022/7/2,川口,ＧⅠキューポラ杯,GI,ナイター
2022/7/2,浜松,令和４年度浜松市営　浜松アーリーレース　７／１～,普通,モーニング
2022/7/3,川口,ＧⅠキューポラ杯,GI,ナイター
2022/7/3,浜松,令和４年度浜松市営　浜松アーリーレース　７／１～,普通,モーニング
2022/7/4,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／４～,普通,ナイター
2022/7/4,飯塚,令和４年度飯塚市営　普通開催　７／４～,普通,デイ
2022/7/5,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／４～,普通,ナイター
2022/7/5,飯塚,令和４年度飯塚市営　普通開催　７／４～,普通,デイ
2022/7/6,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／４～,普通,ナイター
2022/7/6,飯塚,令和４年度飯塚市営　普通開催　７／４～,普通,デイ
2022/7/7,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／４～,普通,ナイター
2022/7/7,飯塚,令和４年度飯塚市営　普通開催　７／４～,普通,デイ
2022/7/8,浜松,令和４年度浜松市営　普通開催　７／８～,普通,デイ
2022/7/8,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　７／８～,普通,ミッドナイト
2022/7/9,浜松,令和４年度浜松市営　普通開催　７／８～,普通,デイ
2022/7/9,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　７／８～,普通,ミッドナイト
2022/7/10,浜松,令和４年度浜松市営　普通開催　７／８～,普通,デイ
2022/7/10,飯塚,令和４年度飯塚市営　飯塚ミッドナイト　７／８～,普通,ミッドナイト
2022/7/11,伊勢崎,令和４年度伊勢崎市営　普通開催　７／１１～,普通,ナイター
2022/7/12,伊勢崎,令和４年度伊勢崎市営　普通開催　７／１１～,普通,ナイター
2022/7/13,伊勢崎,令和４年度伊勢崎市営　普通開催　７／１１～,普通,ナイター
2022/7/14,山陽,ＧⅡ小林啓二杯,GII,デイ
2022/7/15,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／１５～,普通,ナイター
2022/7/15,山陽,ＧⅡ小林啓二杯,GII,デイ
2022/7/16,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／１５～,普通,ナイター
2022/7/16,山陽,ＧⅡ小林啓二杯,GII,デイ
2022/7/17,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／１５～,普通,ナイター
2022/7/17,山陽,ＧⅡ小林啓二杯,GII,デイ
2022/7/18,伊勢崎,令和４年度伊勢崎市営　伊勢崎アフター５　７／１５～,普通,ナイター
2022/7/18,山陽,ＧⅡ小林啓二杯,GII,デイ
